time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/value_loss
9,199680,47,962,380,0.015655864,0.10091796875,0.2,0.0003,0.006201861426234245,0.6484758853912354,-0.27302658997476104,-0.0015191787132062017,0.030850894693285228
10,204800,52,966,390,0.018425481,0.10708984375,0.2,0.0003,-0.024711687117815018,0.7725531458854675,-0.2852300582826138,-0.009945771158672869,0.035522530181333424
1,209920,2,2168,400,0.010365477,0.09615234375,0.2,0.0003,-7.473118603229523e-05,0.7737394571304321,-0.28041816525161267,-0.008927450161427259,0.05761497852392495
2,215040,7,1385,410,0.010600769,0.07919921875,0.2,0.0003,0.019109411165118217,0.792766273021698,-0.25822724007070064,-0.008671623249538242,0.052548537999391555
3,220160,12,1248,420,0.014404306,0.09962890625,0.2,0.0003,0.008467653766274452,0.8065968155860901,-0.2932217691093683,-0.009301066626794635,0.06283767381682992
4,225280,17,1185,430,0.013284242,0.09333984375,0.2,0.0003,0.01790894940495491,0.7342910766601562,-0.2567189721018076,-0.0076048093661665915,0.07567605821415782
5,230400,22,1150,440,0.013195826,0.0858203125,0.2,0.0003,0.008386079221963882,0.7484687566757202,-0.29987226650118826,-0.00951277480693534,0.08571562314406038
6,235520,27,1128,450,0.011757262,0.08796875,0.2,0.0003,0.019461173564195633,0.8238321542739868,-0.28171997785568237,-0.010570153950247914,0.09326922303065657
7,240640,32,1113,460,0.011556117,0.08083984375,0.2,0.0003,-0.006440635770559311,0.7458922863006592,-0.23174613758921622,-0.007951695246156305,0.05219754363410175
8,245760,36,1107,470,0.011859808,0.0817578125,0.2,0.0003,-0.0021750368177890778,0.7568723559379578,-0.2731669630855322,-0.0059934504376724365,0.06562953097745776
9,250880,41,1098,480,0.012985463,0.09134765625,0.2,0.0003,-0.008854441344738007,0.7458165287971497,-0.26121392197906973,-0.00697905350709334,0.05495574325323105
10,256000,46,1091,490,0.011424734,0.0822265625,0.2,0.0003,-0.007748980075120926,0.809377908706665,-0.23529483243823052,-0.00977216272149235,0.04818083167076111
1,261120,2,2246,500,0.012399559,0.08357421875,0.2,0.0003,-0.00252530537545681,0.7560763359069824,-0.25199988439679144,-0.007698348769918084,0.07130064705386757
2,266240,7,1369,510,0.012573834,0.0935546875,0.2,0.0003,0.056768711656332016,0.8114190101623535,-0.34060311362147333,-0.009814920325297863,0.12068115338683129
3,271360,12,1240,520,0.012977873,0.088203125,0.2,0.0003,0.045916587114334106,0.7487016916275024,-0.25019872330129145,-0.01001625285949558,0.08308933597058057
4,276480,17,1163,530,0.021622568,0.09162109375,0.2,0.0003,0.045771680772304535,0.7060245275497437,-0.3016735015809536,-0.009324400161858648,0.12089784380048513
5,281600,22,1114,540,0.01844945,0.123203125,0.2,0.0003,0.007582485675811768,0.6937267780303955,-0.36945400580763815,-0.012211425693240017,0.08876430492848159
6,286720,28,1094,550,0.012587046,0.10955078125,0.2,0.0003,0.004195366054773331,0.7425816059112549,-0.34845233127474784,-0.009929600451141597,0.08190503895282746
7,291840,32,1086,560,0.015013495,0.11591796875,0.2,0.0003,-0.005501052364706993,0.6167570948600769,-0.3361353062093258,-0.006886864812113345,0.05582119831815362
8,296960,38,1074,570,0.014016631,0.11365234375,0.2,0.0003,0.031003404408693314,0.6996152997016907,-0.31731419265270233,-0.010256896867649629,0.054246405959129336
9,302080,43,1064,580,0.014633454,0.08908203125,0.2,0.0003,-0.006301309913396835,0.6353805065155029,-0.24931353472173215,-0.009705762777011842,0.04008282364346087
10,307200,48,1063,590,0.0093797315,0.0805859375,0.2,0.0003,0.0029531680047512054,0.7369268536567688,-0.2710685381293297,-0.010276257547084243,0.04051185945048928
1,312320,2,2267,600,0.008223774,0.07013671875,0.2,0.0003,-0.01719166710972786,0.7571578025817871,-0.2758700728416443,-0.005772780266124755,0.05795028747990728
2,317440,7,1303,610,0.01337886,0.08501953125,0.2,0.0003,-0.01658794656395912,0.8293923735618591,-0.2506308181583881,-0.011775366091169416,0.04362134536728263
3,322560,12,1196,620,0.01109658,0.09099609375,0.2,0.0003,-0.0022033900022506714,0.834435224533081,-0.27090246878564356,-0.009465325919445605,0.06013321526348591
4,327680,17,1151,630,0.010083477,0.07509765625,0.2,0.0003,-0.0006196536123752594,0.8122751712799072,-0.2455186841636896,-0.010249646487645805,0.07117599159479142
5,332800,22,1125,640,0.0127029065,0.07740234375,0.2,0.0003,-0.012881701812148094,0.7190283536911011,-0.1909307111054659,-0.0076707793632522225,0.03631535313092172
6,337920,27,1101,650,0.016160099,0.09830078125,0.2,0.0003,0.005159642547369003,0.770237922668457,-0.2689835372567177,-0.011315016811713575,0.07192133141681552
7,343040,32,1098,660,0.009607933,0.07484375,0.2,0.0003,0.015427304431796074,0.8531885743141174,-0.2717898237705231,-0.00803373298374936,0.07395976899191738
8,348160,37,1088,670,0.013692282,0.0828125,0.2,0.0003,0.009227491915225983,0.8122224807739258,-0.247449142485857,-0.007728852415457368,0.10100785864517092
9,353280,42,1074,680,0.010474114,0.07841796875,0.2,0.0003,0.015009474009275436,0.8068222999572754,-0.23796877428889274,-0.008718752802815288,0.07532161220908165
10,358400,47,1069,690,0.013225814,0.08107421875,0.2,0.0003,0.00029002130031585693,0.8714524507522583,-0.23234665870666504,-0.011618080884218215,0.05002980384044349
1,363520,2,2151,700,0.011724925,0.07375,0.2,0.0003,0.02021346613764763,0.7095077633857727,-0.20018034636974336,-0.00690073445905,0.054341058125719426
2,368640,7,1369,710,0.01139045,0.08400390625,0.2,0.0003,-0.005188990384340286,0.7971429824829102,-0.24030720748007298,-0.011271724074613304,0.07462444931268691
3,373760,12,1250,720,0.012307374,0.0809375,0.2,0.0003,-0.009346609935164452,0.6239914298057556,-0.21204013139009475,-0.010099900770001113,0.04262242641299963
4,378880,17,1196,730,0.010734986,0.09451171875,0.2,0.0003,0.008532922714948654,0.7507476806640625,-0.28612975634634497,-0.011832304450217634,0.06778150830417871
5,384000,21,1171,740,0.009254026,0.07296875,0.2,0.0003,0.01682385429739952,0.7397183179855347,-0.24749328911304475,-0.009847313289064914,0.07007048074156046
6,389120,26,1142,750,0.011713796,0.083046875,0.2,0.0003,-0.0017368178814649582,0.6693447828292847,-0.23133474841713905,-0.008391787356231362,0.04051847721450031
7,394240,32,1119,760,0.013705136,0.08861328125,0.2,0.0003,-0.009544001892209053,0.7444579601287842,-0.26615391075611117,-0.008498199910391122,0.03713950647972524
8,399360,37,1099,770,0.013417041,0.0988671875,0.2,0.0003,0.013914301991462708,0.7676373720169067,-0.3111044213175774,-0.010813096223864704,0.0755305908806622
9,404480,42,1083,780,0.014713364,0.1001171875,0.2,0.0003,-0.006909362971782684,0.7785490155220032,-0.2595889815688133,-0.012706693548243492,0.05482044326141477
10,409600,48,1054,790,0.013862346,0.0884765625,0.2,0.0003,0.0004764646291732788,0.7200248837471008,-0.24724492363631725,-0.011611919074784965,0.04162958424538374
1,414720,2,1752,800,0.015075326,0.09421875,0.2,0.0003,0.001985848881304264,0.7454413175582886,-0.2550164079666138,-0.012706512929871678,0.022240016558207572
2,419840,8,1177,810,0.017444499,0.11322265625,0.2,0.0003,-0.0054739899933338165,0.7946053147315979,-0.30048116728663443,-0.011295893252827227,0.03876295040361583
3,424960,14,1088,820,0.008450006,0.083359375,0.2,0.0003,-2.9552727937698364e-05,0.7523140907287598,-0.28593826092779634,-0.010583228953182698,0.06252281310036778
4,430080,19,1069,830,0.010788288,0.0856640625,0.2,0.0003,-0.004668422043323517,0.7082551717758179,-0.254696162045002,-0.011634205719456076,0.04961906787008047
5,435200,24,1053,840,0.012143888,0.09078125,0.2,0.0003,-0.007077228277921677,0.7394145727157593,-0.27945633329451086,-0.007817630551289766,0.06047700501978397
6,440320,29,1050,850,0.013890481,0.10111328125,0.2,0.0003,-0.008489126339554787,0.7164695858955383,-0.26052938543260096,-0.013476000782102347,0.050710034603253004
7,445440,34,1051,860,0.013201612,0.0837890625,0.2,0.0003,-0.006756540387868881,0.7654910087585449,-0.2573279406130314,-0.01297265778761357,0.0395882455445826
8,450560,39,1049,870,0.019947704,0.12228515625,0.2,0.0003,-0.019439443945884705,0.7410814762115479,-0.2816889728605747,-0.013158942759037017,0.04523705454543233
9,455680,44,1045,880,0.012496089,0.0975390625,0.2,0.0003,0.004465613514184952,0.7896159887313843,-0.29807977482676506,-0.015687072277069093,0.06580023700371385
10,460800,49,1042,890,0.010921742,0.0920703125,0.2,0.0003,0.032878659665584564,0.7615691423416138,-0.27072428792715075,-0.011623383036348968,0.06804856551811099
1,465920,2,1972,900,0.0128080975,0.0725390625,0.2,0.0003,0.0016381535679101944,0.7046141624450684,-0.21218708842992784,-0.007995883596595376,0.04520286587998271
2,471040,7,1312,910,0.011340046,0.0964453125,0.2,0.0003,0.0005600433796644211,0.8047509789466858,-0.2863844708353281,-0.01350394926732406,0.05480729091912508
3,476160,12,1209,920,0.011754343,0.08576171875,0.2,0.0003,0.006022963672876358,0.8341888785362244,-0.2526669092476368,-0.009823525829706341,0.05498935162089765
4,481280,17,1157,930,0.010580844,0.09115234375,0.2,0.0003,0.0024101119488477707,0.7953389883041382,-0.251319732144475,-0.014380717962048949,0.058115364611148836
5,486400,22,1117,940,0.011390427,0.088359375,0.2,0.0003,0.015562977641820908,0.7644755840301514,-0.29403727270662783,-0.013793181360233575,0.08663352442905307
6,491520,28,1087,950,0.017954333,0.098203125,0.2,0.0003,0.0030481480062007904,0.7387966513633728,-0.3113022576272488,-0.012987685851985589,0.07714975088834762
7,496640,33,1076,960,0.014977289,0.10943359375,0.2,0.0003,-0.005005793645977974,0.6562236547470093,-0.33903104841709136,-0.014165850665885955,0.05850880058482289
8,501760,38,1064,970,0.016143143,0.10921875,0.2,0.0003,-0.01684742234647274,0.6593321561813354,-0.3513462160527706,-0.011991248726844787,0.039815127300098535
9,506880,43,1054,980,0.01683234,0.11318359375,0.2,0.0003,-0.014120616018772125,0.652953028678894,-0.34342004880309107,-0.012944776152726262,0.03657130803912878
10,512000,48,1050,990,0.015507293,0.11578125,0.2,0.0003,-0.015670333057641983,0.7276393175125122,-0.3572883884608746,-0.013836883526528254,0.039222733769565823
1,517120,2,2238,1000,0.013272541,0.11642578125,0.2,0.0003,0.005940193310379982,0.8026987314224243,-0.34813771829009055,-0.013605733485892415,0.05186647269874811
2,522240,7,1396,1010,0.014019391,0.09541015625,0.2,0.0003,-0.006978260353207588,0.7415837049484253,-0.311315882652998,-0.012193698856281117,0.04588473950512707
3,527360,12,1248,1020,0.0131915165,0.10423828125,0.2,0.0003,-0.011243928223848343,0.7415589094161987,-0.33939339891076087,-0.013082167063839734,0.06838620837777853
4,532480,17,1187,1030,0.013089128,0.1076953125,0.2,0.0003,0.006810123100876808,0.7360498905181885,-0.32539522722363473,-0.012372596501372755,0.05465636068955064
5,537600,22,1151,1040,0.019880936,0.111953125,0.2,0.0003,-0.0043029822409152985,0.7763155698776245,-0.31543919995427133,-0.012892016619443893,0.05758543252013624
6,542720,27,1119,1050,0.0108010415,0.096328125,0.2,0.0003,0.008540354669094086,0.7584995627403259,-0.2929261012375355,-0.014054858000017703,0.051655302587896586
7,547840,32,1105,1060,0.012190298,0.0984375,0.2,0.0003,0.013145405799150467,0.8290045261383057,-0.314919840246439,-0.01116101533640176,0.05711151754483581
8,552960,37,1094,1070,0.011869286,0.095703125,0.2,0.0003,0.008860604837536812,0.8075306415557861,-0.2701178102940321,-0.011982627951074392,0.04244725502096117
9,558080,42,1089,1080,0.015173336,0.102265625,0.2,0.0003,-0.0010630451142787933,0.8565689921379089,-0.3110416255891323,-0.010808025228325278,0.06368005882017315
10,563200,47,1079,1090,0.014681205,0.10552734375,0.2,0.0003,0.04194758087396622,0.7751789093017578,-0.3022082252800465,-0.011509024866390972,0.08201520567759872
1,568320,2,2260,1100,0.013028033,0.09287109375,0.2,0.0003,0.03629531338810921,0.7386974096298218,-0.28018846318125723,-0.011523565875831992,0.07221896637231112
2,573440,7,1377,1110,0.0153767895,0.10392578125,0.2,0.0003,-0.00653471052646637,0.7455352544784546,-0.31075369760394095,-0.012884666093159467,0.08007712859660387
3,578560,12,1239,1120,0.011181541,0.0973046875,0.2,0.0003,0.0074347322806715965,0.8118085861206055,-0.3211548402905464,-0.012370983872096985,0.04831114421598613
4,583680,17,1173,1130,0.0137423,0.10283203125,0.2,0.0003,-0.004361510276794434,0.6416451930999756,-0.3614829930663109,-0.01534137423383072,0.09886074727401137
5,588800,22,1139,1140,0.014562035,0.1020703125,0.2,0.0003,-0.0193234384059906,0.7323570251464844,-0.33968981698155404,-0.01269537623040378,0.05977647177875042
6,593920,27,1104,1150,0.012090841,0.1191015625,0.2,0.0003,0.0036829859018325806,0.7949726581573486,-0.34449308052659033,-0.014629386987071485,0.0626913060620427
7,599040,32,1089,1160,0.015547497,0.1013671875,0.2,0.0003,-0.0053939130157232285,0.7388625144958496,-0.32866368532180784,-0.012159495693631471,0.05987430357374251
8,604160,37,1078,1170,0.01663218,0.108984375,0.2,0.0003,-0.009029414504766464,0.7043534517288208,-0.3321455895900726,-0.014822794287465513,0.045956744188442825
9,609280,43,1067,1180,0.018435864,0.13021484375,0.2,0.0003,-0.019354596734046936,0.7837246060371399,-0.3433536820113659,-0.016364358169957995,0.04748074675910175
10,614400,48,1061,1190,0.015954752,0.11984375,0.2,0.0003,-0.0040132757276296616,0.7013789415359497,-0.3246169936656952,-0.012825616081245243,0.04773772807791829
1,619520,2,2141,1200,0.014206332,0.12216796875,0.2,0.0003,-0.00873309001326561,0.8446998596191406,-0.34751271083950996,-0.012895554800052196,0.04167004335671663
2,624640,7,1370,1210,0.0155983865,0.10576171875,0.2,0.0003,-0.026368411257863045,0.825551450252533,-0.2855234657227993,-0.013129348633810878,0.021010687733069064
3,629760,12,1233,1220,0.017175557,0.12443359375,0.2,0.0003,-0.02698844112455845,0.6958103179931641,-0.3289334450662136,-0.016190434962045402,0.035501287374645474
4,634880,17,1176,1230,0.016038058,0.12033203125,0.2,0.0003,0.0022200793027877808,0.8016043901443481,-0.33046636909246446,-0.015947704003192485,0.05406488506123423
5,640000,22,1154,1240,0.012165666,0.1021484375,0.2,0.0003,-0.02208646945655346,0.7893368005752563,-0.2981349391490221,-0.013917532518971711,0.05476412719115615
6,645120,27,1137,1250,0.016574465,0.1040625,0.2,0.0003,0.004343822598457336,0.7353977560997009,-0.2795757872611284,-0.01495748539455235,0.05083696526475251
7,650240,32,1113,1260,0.013691363,0.09564453125,0.2,0.0003,0.011701119132339954,0.8192005753517151,-0.28895238943398,-0.01495474066818133,0.038694351576268673
8,655360,37,1103,1270,0.018626152,0.10322265625,0.2,0.0003,0.013004929758608341,0.7446190118789673,-0.2604806622862816,-0.009305977576877922,0.04563320093788206
9,660480,42,1089,1280,0.01689609,0.1048046875,0.2,0.0003,-0.0055087171494960785,0.7674649953842163,-0.27323625355958936,-0.012272093365900218,0.040743792876601216
10,665600,47,1085,1290,0.013853451,0.09072265625,0.2,0.0003,-0.013075891882181168,0.7941040396690369,-0.24295622766017913,-0.011073181049432605,0.03992972538806498
1,670720,2,2238,1300,0.013904424,0.09728515625,0.2,0.0003,-0.009017396718263626,0.7874724864959717,-0.261667447835207,-0.013605837244540453,0.041916399067267775
2,675840,7,1418,1310,0.012435945,0.09583984375,0.2,0.0003,0.005269249901175499,0.8432462215423584,-0.27456726908683776,-0.014864069221075624,0.05775870133191347
3,680960,12,1270,1320,0.023329025,0.107421875,0.2,0.0003,-0.013507554307579994,0.8388547897338867,-0.2703736974298954,-0.016658838018774987,0.030709865558892487
4,686080,17,1200,1330,0.015131381,0.0919140625,0.2,0.0003,-0.013348122127354145,0.8043878078460693,-0.29403596475720406,-0.013089919281192124,0.0417357846070081
5,691200,22,1162,1340,0.01638009,0.1044140625,0.2,0.0003,-0.012248550541698933,0.7951658368110657,-0.2812801204621792,-0.001777500428725034,0.029406797722913325
6,696320,26,1138,1350,0.016469765,0.100234375,0.2,0.0003,-0.004970577545464039,0.8363333344459534,-0.2785867222398519,-0.013223062963224947,0.03593280754983425
7,701440,31,1123,1360,0.016310254,0.10291015625,0.2,0.0003,-0.0075729042291641235,0.8931694626808167,-0.28618111573159694,-0.0062049747887067495,0.029538420499302446
8,706560,37,1102,1370,0.017399088,0.095078125,0.2,0.0003,0.007525949273258448,0.8089984655380249,-0.21986636944115162,-0.00741603605914861,0.02204371288884431
9,711680,42,1086,1380,0.013543354,0.09404296875,0.2,0.0003,-0.011840310879051685,0.9020464420318604,-0.28005104020237925,-0.012346536749973894,0.03944977832958102
10,716800,47,1079,1390,0.013613217,0.093984375,0.2,0.0003,0.01753918081521988,0.861192524433136,-0.302392535507679,-0.01162809282541275,0.07427832249552012
1,721920,2,2180,1400,0.014913676,0.08818359375,0.2,0.0003,-0.002796778455376625,0.8577641248703003,-0.2693787124752998,-0.01266351408790797,0.054153620935976504
2,727040,7,1353,1410,0.012998855,0.08994140625,0.2,0.0003,0.03140287101268768,0.6620228290557861,-0.2831123984605074,-0.010729878665879369,0.09738021232187748
3,732160,12,1216,1420,0.013979319,0.1026953125,0.2,0.0003,0.006624726578593254,0.6849851608276367,-0.30319796830415724,-0.013504793432075531,0.0554033746663481
4,737280,17,1156,1430,0.015108539,0.09583984375,0.2,0.0003,0.008921271190047264,0.7826012969017029,-0.2770825097709894,-0.011640462257200852,0.035938633773475885
5,742400,22,1128,1440,0.019646505,0.1043359375,0.2,0.0003,-0.03078584000468254,0.8487802743911743,-0.2857920056581497,-0.012937739829067142,0.03331607691477984
6,747520,27,1113,1450,0.015479393,0.103984375,0.2,0.0003,-0.0009373156353831291,0.7335972785949707,-0.2791666478663683,-0.014577662127558143,0.03717759019695222
7,752640,32,1099,1460,0.013924174,0.111796875,0.2,0.0003,0.005585085600614548,0.7432511448860168,-0.31952368885278704,-0.01809036890277639,0.07391263078898191
8,757760,37,1092,1470,0.012347924,0.1073828125,0.2,0.0003,-0.01990431174635887,0.7214009761810303,-0.3094919814169407,-0.018012736577074976,0.04642648053355515
9,762880,42,1085,1480,0.014537993,0.11123046875,0.2,0.0003,-0.0004352964460849762,0.7434488534927368,-0.33659379959106445,-0.015369115902576596,0.05672808015719056
10,768000,47,1078,1490,0.0144531205,0.10826171875,0.2,0.0003,-0.027351869270205498,0.7942831516265869,-0.3131914599239826,-0.021856341790407897,0.026352464095689355
1,773120,2,2108,1500,0.013201895,0.09822265625,0.2,0.0003,-0.020493924617767334,0.8214898705482483,-0.3237536479532719,-0.016659782729111613,0.05494185010902584
2,778240,7,1361,1510,0.014144696,0.1038671875,0.2,0.0003,-0.005591545253992081,0.8012434244155884,-0.29820589542388914,-0.014499789285473526,0.044372677784413096
3,783360,12,1237,1520,0.016093504,0.105859375,0.2,0.0003,-0.01690971478819847,0.7019016742706299,-0.28271339148283003,-0.01412579241907224,0.04825983236543834
4,788480,17,1174,1530,0.016170437,0.11791015625,0.2,0.0003,-0.009845428168773651,0.8240846991539001,-0.3564961099624634,-0.015358984202612192,0.05330811060033738
5,793600,22,1138,1540,0.01840451,0.11296875,0.2,0.0003,-0.007812894880771637,0.7810107469558716,-0.31912113904953004,-0.01592206279048696,0.05871607495471835
6,798720,27,1110,1550,0.015426491,0.10947265625,0.2,0.0003,-0.00580872967839241,0.8329302668571472,-0.3074680607020855,-0.015746783374343067,0.05070346330292523
7,803840,32,1090,1560,0.01623168,0.10875,0.2,0.0003,-0.006064211949706078,0.7654151916503906,-0.3101325310766697,-0.016310315039008857,0.043162670554593205
8,808960,37,1081,1570,0.017008921,0.09978515625,0.2,0.0003,-0.019195223227143288,0.665992259979248,-0.2412571173161268,-0.013764467316213995,0.01745052171871066
9,814080,43,1070,1580,0.016386503,0.10853515625,0.2,0.0003,-0.03088068589568138,0.7466239929199219,-0.2705256080627441,-0.016200237986631692,0.020853177360258997
10,819200,48,1058,1590,0.018565556,0.09978515625,0.2,0.0003,-0.0013999734073877335,0.7822005152702332,-0.2595590839534998,-0.012060193819925189,0.029416765635833144
1,824320,2,2148,1600,0.0142101515,0.10396484375,0.2,0.0003,-0.0026153698563575745,0.7394025325775146,-0.2763602773100138,-0.014579179077409209,0.0336041918117553
2,829440,7,1378,1610,0.014541952,0.10423828125,0.2,0.0003,-0.0027854181826114655,0.8149980306625366,-0.29117895536124705,-0.013082834435626864,0.0460883074067533
3,834560,12,1236,1620,0.013963861,0.09421875,0.2,0.0003,0.005097446963191032,0.7464304566383362,-0.25918285712599753,-0.012578183377627283,0.033513355599716306
4,839680,17,1173,1630,0.020350942,0.1111328125,0.2,0.0003,-0.012960159219801426,0.7885617613792419,-0.27815932042896746,-0.014639776586554944,0.022544991113245486
5,844800,22,1130,1640,0.018723767,0.11521484375,0.2,0.0003,-0.03080708160996437,0.7518500089645386,-0.28974988758563996,-0.015317061939276755,0.016788237066939472
6,849920,27,1106,1650,0.0148378685,0.121015625,0.2,0.0003,-0.03682523965835571,0.7411308288574219,-0.3174595515429974,-0.019706804554443805,0.026214536228217185
7,855040,32,1096,1660,0.014675105,0.11306640625,0.2,0.0003,-0.010964944958686829,0.8211463689804077,-0.3248903153836727,-0.011948121916502715,0.03958459906280041
8,860160,37,1092,1670,0.01526989,0.10220703125,0.2,0.0003,-0.02572982758283615,0.820278525352478,-0.29091803908348085,-0.01281840584008023,0.034420366184785965
9,865280,42,1085,1680,0.014854382,0.11736328125,0.2,0.0003,-0.02639767900109291,0.8014999628067017,-0.30971086576581003,-0.019306478321086614,0.03538485296070576
10,870400,47,1076,1690,0.0127782,0.10138671875,0.2,0.0003,-0.018553871661424637,0.7290881872177124,-0.287244508266449,-0.014340042262338102,0.042668797681108116
1,875520,2,2156,1700,0.013069555,0.104375,0.2,0.0003,-0.008463980630040169,0.7310362458229065,-0.3011301858723164,-0.014393595897126943,0.03598053951747716
2,880640,7,1349,1710,0.014928974,0.1194921875,0.2,0.0003,-0.010329706594347954,0.7500308156013489,-0.31493425980210304,-0.017572471329476685,0.04059522783383727
3,885760,12,1206,1720,0.014262994,0.11966796875,0.2,0.0003,-0.0009958632290363312,0.7835642099380493,-0.3558128722012043,-0.01895909396465868,0.05176489991135895
4,890880,17,1153,1730,0.014593609,0.112890625,0.2,0.0003,-0.027986448258161545,0.772007167339325,-0.34068635269999503,-0.01881368248257786,0.04975291009992361
5,896000,22,1123,1740,0.014316934,0.10984375,0.2,0.0003,-0.008721981197595596,0.8116812109947205,-0.3563740140199661,-0.019964167613070457,0.045040619326755404
6,901120,27,1101,1750,0.015463108,0.10357421875,0.2,0.0003,-0.00468691810965538,0.6785288453102112,-0.2993928456306458,-0.01338606066070497,0.040728978803381326
7,906240,33,1081,1760,0.015857,0.1174609375,0.2,0.0003,-0.012841897085309029,0.8224694132804871,-0.3047807911038399,-0.017601323414128275,0.03770847828127444
8,911360,38,1072,1770,0.014778289,0.11505859375,0.2,0.0003,-0.019824335351586342,0.7469707727432251,-0.3079552385210991,-0.019592235502786933,0.049458700586110356
9,916480,43,1063,1780,0.015125115,0.1100390625,0.2,0.0003,-0.02608325518667698,0.7756250500679016,-0.3025882411748171,-0.014779503336176275,0.033932538013905285
10,921600,48,1053,1790,0.016366925,0.10669921875,0.2,0.0003,-0.009804920293390751,0.7534515857696533,-0.28068841017782686,-0.018364687687717377,0.030765987108461557
1,926720,2,2200,1800,0.0135781225,0.1051953125,0.2,0.0003,-0.015967313200235367,0.8149819374084473,-0.30915155217051504,-0.01521445379126817,0.04664441701956093
2,931840,7,1395,1810,0.014123155,0.102578125,0.2,0.0003,-0.015630707144737244,0.8702447414398193,-0.2903891704976559,-0.014070974185597152,0.043943622172810136
3,936960,12,1258,1820,0.012172876,0.0931640625,0.2,0.0003,-0.0004017874598503113,0.8455836176872253,-0.28126338869333267,-0.016775154192000628,0.06428179644979537
4,942080,17,1187,1830,0.01556879,0.1053125,0.2,0.0003,-0.011638082563877106,0.8588264584541321,-0.2562104620039463,-0.015737803052179516,0.038242708160541955
5,947200,22,1157,1840,0.019866694,0.1060546875,0.2,0.0003,-0.020808493718504906,0.8592621088027954,-0.24576509632170201,-0.012501310757361352,0.024939716942608357
6,952320,27,1132,1850,0.014917809,0.09416015625,0.2,0.0003,0.014378538355231285,0.8722291588783264,-0.27059828110039236,-0.011721458490937949,0.04017097274307162
7,957440,32,1109,1860,0.014805919,0.09828125,0.2,0.0003,0.0022611282765865326,0.7680624723434448,-0.3170820125937462,-0.01516653157537803,0.09779334204271435
8,962560,37,1099,1870,0.02365952,0.1282421875,0.2,0.0003,-0.0046558137983083725,0.7347872257232666,-0.3160283735394478,-0.017192995566874744,0.06077281738631427
9,967680,42,1089,1880,0.014946105,0.11923828125,0.2,0.0003,-0.0030170828104019165,0.7941433191299438,-0.357411190867424,-0.016733843309339136,0.06642411413602531
10,972800,47,1083,1890,0.015992245,0.1178125,0.2,0.0003,0.010385408997535706,0.784760057926178,-0.35063964277505877,-0.019518423047848045,0.06403442929498851
1,977920,2,2160,1900,0.017932396,0.103828125,0.2,0.0003,-0.011426123790442944,0.6381840109825134,-0.2874392534792423,-0.01637695827521384,0.034547715736553075
2,983040,7,1389,1910,0.015791234,0.12263671875,0.2,0.0003,-0.018154194578528404,0.7938888669013977,-0.32028379186987876,-0.015367881695274263,0.03149747590068728
3,988160,12,1252,1920,0.016299319,0.1148828125,0.2,0.0003,0.02506108582019806,0.8128777742385864,-0.32984072133898734,-0.019257608628831805,0.04094045606441796
4,993280,17,1198,1930,0.0112544475,0.09638671875,0.2,0.0003,-0.011102855205535889,0.8410593271255493,-0.3168398892879486,-0.016201674081385134,0.04096118011511862
5,998400,22,1157,1940,0.016480712,0.105859375,0.2,0.0003,-0.01683618314564228,0.8187770843505859,-0.28740849360823634,-0.01975736136548221,0.04029594940133393
6,1003520,27,1124,1950,0.017715644,0.11751953125,0.2,0.0003,-0.01397373154759407,0.7214139699935913,-0.29853878580033777,-0.017241894730832426,0.029633961357176303
7,1008640,32,1105,1960,0.016891597,0.11603515625,0.2,0.0003,-0.02081912010908127,0.7126520872116089,-0.3113249231129885,-0.020614861440844835,0.026318108956329526
8,1013760,37,1095,1970,0.019917212,0.12798828125,0.2,0.0003,-0.036441754549741745,0.7629141807556152,-0.31668020963668825,-0.017060274803079666,0.025491791814565658
9,1018880,42,1086,1980,0.016617429,0.1162109375,0.2,0.0003,-0.032564111053943634,0.8334599137306213,-0.3251837395131588,-0.02077807977097109,0.034326757118105886
10,1024000,47,1077,1990,0.01732848,0.1165625,0.2,0.0003,-0.024032583460211754,0.7810992002487183,-0.34499569684267045,-0.02075021059717983,0.05438118502497673
1,1029120,2,2192,2000,0.017422415,0.11958984375,0.2,0.0003,-0.02953198552131653,0.8166854977607727,-0.3095202262699604,-0.02039184401743114,0.030685331276617944
2,1034240,7,1355,2010,0.01616895,0.11615234375,0.2,0.0003,-0.020470600575208664,0.8209606409072876,-0.29789034992456437,-0.01736340227071196,0.03473115151748061
3,1039360,12,1227,2020,0.018087909,0.11416015625,0.2,0.0003,-0.0177210234105587,0.7624459862709045,-0.3019831332564354,-0.015431132537778468,0.057501565627753735
4,1044480,17,1171,2030,0.020493578,0.11587890625,0.2,0.0003,-0.014508669264614582,0.7352781295776367,-0.28313895225524904,-0.0171805495605804,0.04083139536902308
5,1049600,22,1136,2040,0.014774857,0.1170703125,0.2,0.0003,-0.024310855194926262,0.816778302192688,-0.3332492911815643,-0.019386157849803565,0.0382259021140635
6,1054720,27,1120,2050,0.015412825,0.110703125,0.2,0.0003,-0.006308618932962418,0.7178580164909363,-0.3035143081098795,-0.016856333159375937,0.05712034499272704
